Employees.eid  Certified.aid  Employees.ename  Employees.salary  
32	4810	tjfv	7997	
32	8679	tjfv	7997	
32	6954	tjfv	7997	
32	773	tjfv	7997	
32	1851	tjfv	7997	
104	5830	eeog	3266	
112	9201	uzdq	772	
105	244	gmuu	6594	
105	5314	gmuu	6594	
105	8697	gmuu	6594	
105	1467	gmuu	6594	
105	8534	gmuu	6594	
89	5239	vtyw	1970	
89	8662	vtyw	1970	
89	5427	vtyw	1970	
89	9600	vtyw	1970	
89	8550	vtyw	1970	
35	5625	fpgg	3613	
35	1552	fpgg	3613	
35	1226	fpgg	3613	
35	2001	fpgg	3613	
131	3543	ntea	6955	
131	4202	ntea	6955	
131	7056	ntea	6955	
15	662	tixt	1085	
15	9918	tixt	1085	
15	5999	tixt	1085	
15	5461	tixt	1085	
15	9711	tixt	1085	
15	1417	tixt	1085	
58	5411	owzv	3763	
58	3863	owzv	3763	
58	8148	owzv	3763	
135	8185	mzrx	239	
28	3293	osjl	4413	
28	6082	osjl	4413	
28	9633	osjl	4413	
28	9399	osjl	4413	
28	3841	osjl	4413	
48	3816	pzcn	4139	
48	3054	pzcn	4139	
48	9751	pzcn	4139	
48	8814	pzcn	4139	
220	9503	uabg	1852	
41	7806	hyij	4336	
41	6609	hyij	4336	
41	1958	hyij	4336	
41	3704	hyij	4336	
52	531	yjkx	4226	
52	3806	yjkx	4226	
163	764	gjig	1650	
209	4506	wlim	4641	
61	6342	jpvm	4447	
61	4632	jpvm	4447	
61	4288	jpvm	4447	
61	7553	jpvm	4447	
61	6751	jpvm	4447	
61	8195	jpvm	4447	
61	2257	jpvm	4447	
96	3333	bpab	89	
96	4759	bpab	89	
96	9540	bpab	89	
96	9744	bpab	89	
96	6777	bpab	89	
96	5398	bpab	89	
80	8505	wsls	7731	
80	1067	wsls	7731	
80	5072	wsls	7731	
80	940	wsls	7731	
80	205	wsls	7731	
80	4942	wsls	7731	
147	1542	xdsv	4989	
127	9709	jntc	4504	
127	1978	jntc	4504	
127	2010	jntc	4504	
127	7607	jntc	4504	
37	335	ibpw	2558	
37	4640	ibpw	2558	
37	6615	ibpw	2558	
77	9535	rlxk	2048	
77	8233	rlxk	2048	
77	6578	rlxk	2048	
77	9234	rlxk	2048	
77	2505	rlxk	2048	
77	302	rlxk	2048	
77	5834	rlxk	2048	
77	9515	rlxk	2048	
107	6620	dxhn	974	
34	7470	asuz	4925	
34	4409	asuz	4925	
34	2036	asuz	4925	
34	5423	asuz	4925	
34	5471	asuz	4925	
34	4210	asuz	4925	
67	7069	atft	7705	
67	1409	atft	7705	
67	3877	atft	7705	
67	29	atft	7705	
67	3347	atft	7705	
67	4647	atft	7705	
67	1934	atft	7705	
134	1502	mjvf	7654	
30	2162	esdq	3058	
30	6103	esdq	3058	
30	8367	esdq	3058	
30	9555	esdq	3058	
30	7631	esdq	3058	
30	5157	esdq	3058	
30	44	esdq	3058	
30	3098	esdq	3058	
30	2822	esdq	3058	
30	2514	esdq	3058	
95	7976	iugg	3043	
95	1138	iugg	3043	
9	6020	atzc	5640	
9	1101	atzc	5640	
99	3620	ndja	6175	
99	2166	ndja	6175	
99	5832	ndja	6175	
103	5652	tbfv	4951	
103	8540	tbfv	4951	
119	9244	dgfu	1144	
119	3040	dgfu	1144	
119	668	dgfu	1144	
88	1092	ehvq	4703	
88	6980	ehvq	4703	
88	2534	ehvq	4703	
88	2056	ehvq	4703	
75	4569	lryv	4228	
75	3664	lryv	4228	
75	637	lryv	4228	
75	9326	lryv	4228	
75	265	lryv	4228	
123	5522	obrt	5520	
123	401	obrt	5520	
123	5565	obrt	5520	
123	5399	obrt	5520	
123	7894	obrt	5520	
2	7190	vfbp	5807	
2	8396	vfbp	5807	
2	4581	vfbp	5807	
178	1897	kaje	89	
76	1755	hmnb	512	
76	4099	hmnb	512	
76	9383	hmnb	512	
76	6572	hmnb	512	
76	8847	hmnb	512	
76	4240	hmnb	512	
76	2366	hmnb	512	
76	4213	hmnb	512	
86	9759	swuo	5210	
86	6091	swuo	5210	
86	2065	swuo	5210	
86	1397	swuo	5210	
86	3355	swuo	5210	
86	7836	swuo	5210	
68	8761	xawu	6376	
68	8772	xawu	6376	
68	7153	xawu	6376	
68	3918	xawu	6376	
68	904	xawu	6376	
68	4656	xawu	6376	
68	882	xawu	6376	
43	3026	blqo	6237	
43	1114	blqo	6237	
149	7875	aovj	710	
78	7076	zume	7167	
78	3480	zume	7167	
78	7771	zume	7167	
12	6879	swau	7319	
12	9676	swau	7319	
12	9603	swau	7319	
12	6096	swau	7319	
136	1563	uzjc	6278	
136	2658	uzjc	6278	
110	1408	vxbq	2748	
110	57	vxbq	2748	
110	7540	vxbq	2748	
110	2482	vxbq	2748	
144	1756	nptd	1854	
124	3508	efuw	7448	
179	3729	cjfg	6537	
179	5697	cjfg	6537	
29	7221	rqem	4884	
29	3953	rqem	4884	
29	2927	rqem	4884	
42	7904	fktb	721	
42	479	fktb	721	
42	7943	fktb	721	
42	6344	fktb	721	
42	9154	fktb	721	
42	3510	fktb	721	
42	7935	fktb	721	
91	1682	rprm	6804	
91	842	rprm	6804	
91	5282	rprm	6804	
91	1325	rprm	6804	
60	1491	zape	5850	
60	1288	zape	5850	
73	7596	zckv	2450	
73	3935	zckv	2450	
73	7952	zckv	2450	
73	2291	zckv	2450	
73	5984	zckv	2450	
73	3147	zckv	2450	
73	3274	zckv	2450	
129	9469	wnxp	5714	
129	415	wnxp	5714	
16	6449	tder	5746	
16	1677	tder	5746	
16	4641	tder	5746	
16	1948	tder	5746	
133	6537	cvku	4272	
133	496	cvku	4272	
26	2059	vsqo	2750	
26	1450	vsqo	2750	
26	324	vsqo	2750	
26	3125	vsqo	2750	
26	3976	vsqo	2750	
26	1461	vsqo	2750	
26	5537	vsqo	2750	
26	5516	vsqo	2750	
10	2231	ynkr	5862	
33	5547	jtbv	6681	
33	3723	jtbv	6681	
33	6262	jtbv	6681	
33	5580	jtbv	6681	
7	7520	cxer	619	
7	1367	cxer	619	
7	7919	cxer	619	
7	2578	cxer	619	
7	5517	cxer	619	
7	4493	cxer	619	
66	8590	utwb	5221	
66	1769	utwb	5221	
66	641	utwb	5221	
66	7767	utwb	5221	
66	6367	utwb	5221	
66	6663	utwb	5221	
66	9622	utwb	5221	
66	2009	utwb	5221	
66	3035	utwb	5221	
66	1164	utwb	5221	
66	1047	utwb	5221	
54	1560	rckk	2434	
54	5176	rckk	2434	
54	9228	rckk	2434	
54	8948	rckk	2434	
54	8729	rckk	2434	
54	8686	rckk	2434	
54	6998	rckk	2434	
54	6465	rckk	2434	
54	9476	rckk	2434	
54	376	rckk	2434	
54	8822	rckk	2434	
54	3706	rckk	2434	
54	8166	rckk	2434	
54	5717	rckk	2434	
49	2532	ftwn	2336	
49	9986	ftwn	2336	
49	8522	ftwn	2336	
49	3746	ftwn	2336	
49	8257	ftwn	2336	
49	377	ftwn	2336	
106	1202	ouwv	1371	
192	9872	bejw	426	
79	2295	hhhd	6039	
79	6787	hhhd	6039	
79	8280	hhhd	6039	
79	3097	hhhd	6039	
79	341	hhhd	6039	
79	6330	hhhd	6039	
64	1204	obov	1127	
64	6219	obov	1127	
64	3410	obov	1127	
64	9975	obov	1127	
64	2045	obov	1127	
64	5404	obov	1127	
132	7117	syxx	4412	
132	4604	syxx	4412	
132	9900	syxx	4412	
71	334	qxnz	2535	
71	5468	qxnz	2535	
71	2549	qxnz	2535	
71	4381	qxnz	2535	
45	4705	jyms	2957	
45	4557	jyms	2957	
45	8496	jyms	2957	
45	827	jyms	2957	
45	5942	jyms	2957	
45	84	jyms	2957	
45	849	jyms	2957	
45	4453	jyms	2957	
45	1657	jyms	2957	
168	6007	balk	1773	
142	130	veue	1670	
142	5867	veue	1670	
23	45	eblb	1132	
23	3331	eblb	1132	
23	4468	eblb	1132	
23	931	eblb	1132	
25	4212	jupw	6913	
25	5117	jupw	6913	
25	6719	jupw	6913	
25	6248	jupw	6913	
25	6944	jupw	6913	
25	7609	jupw	6913	
25	1690	jupw	6913	
92	8824	ugsq	6168	
92	5377	ugsq	6168	
92	8112	ugsq	6168	
120	2071	uqyn	5054	
120	3672	uqyn	5054	
120	7182	uqyn	5054	
20	828	qvdd	4369	
20	5407	qvdd	4369	
20	2077	qvdd	4369	
20	8143	qvdd	4369	
20	3464	qvdd	4369	
115	8544	yitw	2746	
115	3868	yitw	2746	
115	5177	yitw	2746	
84	6316	xeqk	2834	
84	6023	xeqk	2834	
84	7488	xeqk	2834	
84	3929	xeqk	2834	
84	2165	xeqk	2834	
165	9071	tvuo	3839	
138	8490	teku	7148	
138	5656	teku	7148	
40	2076	hgei	6357	
40	2733	hgei	6357	
40	2894	hgei	6357	
40	1102	hgei	6357	
152	2281	jtxy	6625	
152	3332	jtxy	6625	
152	7551	jtxy	6625	
130	4650	jlsh	2496	
85	6749	esnu	694	
85	5054	esnu	694	
85	7133	esnu	694	
85	7573	esnu	694	
85	3837	esnu	694	
90	7445	cyxm	188	
90	7215	cyxm	188	
90	287	cyxm	188	
159	7621	hrzs	6851	
31	7980	oekp	4505	
31	9231	oekp	4505	
31	9672	oekp	4505	
31	9420	oekp	4505	
31	1578	oekp	4505	
31	7896	oekp	4505	
31	7319	oekp	4505	
39	6289	maur	7272	
39	9859	maur	7272	
39	4824	maur	7272	
39	79	maur	7272	
39	3287	maur	7272	
57	2708	essb	7872	
57	1603	essb	7872	
57	9821	essb	7872	
57	3726	essb	7872	
57	6453	essb	7872	
74	4845	wxfs	855	
74	257	wxfs	855	
74	8002	wxfs	855	
74	2388	wxfs	855	
4	7106	wanj	2917	
4	7508	wanj	2917	
4	8996	wanj	2917	
4	9090	wanj	2917	
125	7211	ctuz	5500	
117	8141	xucp	3437	
69	1524	ooda	2143	
69	9109	ooda	2143	
69	6526	ooda	2143	
69	8944	ooda	2143	
6	5961	xloi	5918	
24	4765	eppp	4137	
24	6514	eppp	4137	
24	5932	eppp	4137	
24	9707	eppp	4137	
83	8178	olyt	478	
83	5490	olyt	478	
83	3730	olyt	478	
164	3526	kgjy	4253	
98	4785	nwpn	6761	
98	4764	nwpn	6761	
98	697	nwpn	6761	
98	8507	nwpn	6761	
19	4597	urfi	4641	
19	872	urfi	4641	
19	8412	urfi	4641	
19	6891	urfi	4641	
47	5206	orzd	7475	
47	818	orzd	7475	
111	7135	ityc	1932	
111	5271	ityc	1932	
111	586	ityc	1932	
111	8591	ityc	1932	
111	1753	ityc	1932	
97	1315	isue	160	
97	8698	isue	160	
97	5203	isue	160	
97	2936	isue	160	
175	9386	hrne	5116	
175	5388	hrne	5116	
3	2612	dpuj	1709	
3	4575	dpuj	1709	
3	1295	dpuj	1709	
3	1356	dpuj	1709	
3	3409	dpuj	1709	
3	8692	dpuj	1709	
140	6518	tgyy	252	
5	3532	eusw	5752	
5	454	eusw	5752	
5	9214	eusw	5752	
5	516	eusw	5752	
94	7478	eoho	2754	
94	3850	eoho	2754	
21	2083	kghp	6419	
21	2991	kghp	6419	
222	5473	xbem	1966	
81	3139	hvsc	393	
81	8974	hvsc	393	
81	7927	hvsc	393	
108	7410	qqlu	1921	
108	4061	qqlu	1921	
13	9088	kfrr	5721	
13	9697	kfrr	5721	
13	7833	kfrr	5721	
13	4150	kfrr	5721	
13	2309	kfrr	5721	
116	6574	vinz	7166	
116	2537	vinz	7166	
128	5391	rcth	2379	
128	7487	rcth	2379	
1	8749	tpsh	5943	
1	6936	tpsh	5943	
1	6857	tpsh	5943	
1	2323	tpsh	5943	
46	7181	pavt	7828	
46	6910	pavt	7828	
46	4529	pavt	7828	
46	6840	pavt	7828	
46	3558	pavt	7828	
46	4653	pavt	7828	
46	6820	pavt	7828	
46	1293	pavt	7828	
46	6826	pavt	7828	
46	979	pavt	7828	
22	2958	nvzv	3172	
22	5862	nvzv	3172	
22	5553	nvzv	3172	
22	5187	nvzv	3172	
22	4036	nvzv	3172	
56	3023	rrra	5659	
56	2659	rrra	5659	
56	5202	rrra	5659	
56	5040	rrra	5659	
56	9441	rrra	5659	
56	6457	rrra	5659	
56	9765	rrra	5659	
56	8757	rrra	5659	
56	7592	rrra	5659	
56	2122	rrra	5659	
56	6929	rrra	5659	
174	6842	rkxr	4022	
50	4314	ijso	1484	
50	7840	ijso	1484	
50	6911	ijso	1484	
50	3224	ijso	1484	
50	2194	ijso	1484	
50	9357	ijso	1484	
50	1256	ijso	1484	
50	5389	ijso	1484	
50	4051	ijso	1484	
50	3346	ijso	1484	
27	2979	psyc	3629	
27	5748	psyc	3629	
100	4228	dlza	1127	
100	3032	dlza	1127	
100	3975	dlza	1127	
100	3296	dlza	1127	
59	3114	nrkz	3569	
59	4799	nrkz	3569	
59	8157	nrkz	3569	
59	9652	nrkz	3569	
59	9549	nrkz	3569	
87	1837	vpjk	268	
87	8356	vpjk	268	
87	4725	vpjk	268	
87	3961	vpjk	268	
102	7075	eruy	272	
102	5816	eruy	272	
126	9079	ixkv	6058	
8	8916	zmwm	2707	
8	9925	zmwm	2707	
101	53	mlkq	2918	
101	8777	mlkq	2918	
101	4124	mlkq	2918	
101	8225	mlkq	2918	
38	7633	gham	5517	
38	5700	gham	5517	
38	6160	gham	5517	
38	2702	gham	5517	
38	3637	gham	5517	
38	6630	gham	5517	
38	5848	gham	5517	
38	2210	gham	5517	
44	348	wuhg	2490	
44	4877	wuhg	2490	
44	928	wuhg	2490	
53	2930	ynmw	1194	
53	7279	ynmw	1194	
53	761	ynmw	1194	
53	6695	ynmw	1194	
53	9548	ynmw	1194	
53	67	ynmw	1194	
53	2934	ynmw	1194	
53	8142	ynmw	1194	
53	2521	ynmw	1194	
53	4490	ynmw	1194	
53	3587	ynmw	1194	
63	8771	tinp	2575	
63	3989	tinp	2575	
63	7340	tinp	2575	
63	3467	tinp	2575	
63	3473	tinp	2575	
62	6114	qbjn	1340	
62	8164	qbjn	1340	
62	7887	qbjn	1340	
62	4628	qbjn	1340	
62	9651	qbjn	1340	
62	5744	qbjn	1340	
62	4266	qbjn	1340	
145	5071	qwey	7739	
145	7495	qwey	7739	
0	1959	tfex	7418	
0	3101	tfex	7418	
0	4342	tfex	7418	
0	9101	tfex	7418	
72	9121	byny	6679	
72	3568	byny	6679	
72	6315	byny	6679	
154	7584	uaym	4573	
154	8819	uaym	4573	
114	9017	regf	4577	
114	3592	regf	4577	
114	1788	regf	4577	
143	6838	lpxn	2859	
17	920	giup	999	
17	2660	giup	999	
65	3124	wrxe	5826	
65	1725	wrxe	5826	
65	1741	wrxe	5826	
65	2714	wrxe	5826	
65	7143	wrxe	5826	
65	9028	wrxe	5826	
65	8849	wrxe	5826	
82	1823	mjcb	427	
82	8668	mjcb	427	
82	892	mjcb	427	
82	7727	mjcb	427	
82	8237	mjcb	427	
18	7707	mvip	4567	
18	9305	mvip	4567	
18	551	mvip	4567	
18	7989	mvip	4567	
18	1693	mvip	4567	
18	5188	mvip	4567	
18	7623	mvip	4567	
14	3252	ausy	6182	
14	8569	ausy	6182	
14	6732	ausy	6182	
14	467	ausy	6182	
118	3932	mteh	1810	
11	1055	zlum	7412	
11	1012	zlum	7412	
11	4888	zlum	7412	
11	5059	zlum	7412	
11	6972	zlum	7412	
11	7736	zlum	7412	
148	8721	ewen	3266	
51	56	pplm	1170	
51	8935	pplm	1170	
51	8282	pplm	1170	
51	6676	pplm	1170	
146	6921	vviz	1904	
36	500	ajix	3094	
36	9606	ajix	3094	
36	4544	ajix	3094	
36	9522	ajix	3094	
36	239	ajix	3094	
36	5827	ajix	3094	
36	5997	ajix	3094	
36	9081	ajix	3094	
55	5225	akxk	3063	
55	9677	akxk	3063	
55	5486	akxk	3063	
55	2288	akxk	3063	
55	3299	akxk	3063	
55	184	akxk	3063	
55	5670	akxk	3063	
55	9126	akxk	3063	
93	1112	yikf	4699	
93	9117	yikf	4699	
93	5955	yikf	4699	
109	9928	ebxh	7163	
109	4280	ebxh	7163	
109	2161	ebxh	7163	
109	3561	ebxh	7163	
70	8344	teyr	6046	
70	540	teyr	6046	
70	7556	teyr	6046	
70	7382	teyr	6046	
70	3476	teyr	6046	
70	542	teyr	6046	
32	3341	tjfv	7997	
32	7177	tjfv	7997	
104	1337	eeog	3266	
104	1000	eeog	3266	
112	3345	uzdq	772	
112	8325	uzdq	772	
112	4456	uzdq	772	
105	7912	gmuu	6594	
105	6546	gmuu	6594	
105	4995	gmuu	6594	
105	3821	gmuu	6594	
105	2739	gmuu	6594	
89	2920	vtyw	1970	
89	5169	vtyw	1970	
89	5888	vtyw	1970	
89	3267	vtyw	1970	
35	9082	fpgg	3613	
35	3986	fpgg	3613	
35	4450	fpgg	3613	
35	2868	fpgg	3613	
131	1590	ntea	6955	
15	9998	tixt	1085	
15	5711	tixt	1085	
15	7073	tixt	1085	
15	1476	tixt	1085	
15	3185	tixt	1085	
58	192	owzv	3763	
58	82	owzv	3763	
58	9588	owzv	3763	
58	5137	owzv	3763	
135	2599	mzrx	239	
28	4462	osjl	4413	
28	7636	osjl	4413	
28	1265	osjl	4413	
28	8623	osjl	4413	
28	6841	osjl	4413	
28	2977	osjl	4413	
48	4084	pzcn	4139	
48	6071	pzcn	4139	
48	5138	pzcn	4139	
48	9758	pzcn	4139	
48	1995	pzcn	4139	
41	9567	hyij	4336	
41	7524	hyij	4336	
41	2092	hyij	4336	
41	2806	hyij	4336	
41	213	hyij	4336	
41	7324	hyij	4336	
41	6425	hyij	4336	
41	8021	hyij	4336	
52	5269	yjkx	4226	
52	9316	yjkx	4226	
52	4920	yjkx	4226	
52	306	yjkx	4226	
52	1512	yjkx	4226	
52	3371	yjkx	4226	
61	3541	jpvm	4447	
61	1141	jpvm	4447	
61	1688	jpvm	4447	
61	3456	jpvm	4447	
61	6151	jpvm	4447	
61	4233	jpvm	4447	
61	1976	jpvm	4447	
96	7351	bpab	89	
96	5869	bpab	89	
96	2425	bpab	89	
96	1702	bpab	89	
96	3623	bpab	89	
80	7049	wsls	7731	
80	673	wsls	7731	
80	8884	wsls	7731	
80	350	wsls	7731	
80	5596	wsls	7731	
80	9611	wsls	7731	
80	9664	wsls	7731	
80	9756	wsls	7731	
147	5383	xdsv	4989	
147	7418	xdsv	4989	
127	2467	jntc	4504	
37	2686	ibpw	2558	
37	2008	ibpw	2558	
37	9442	ibpw	2558	
37	6525	ibpw	2558	
37	4716	ibpw	2558	
37	2859	ibpw	2558	
37	5425	ibpw	2558	
77	2292	rlxk	2048	
77	9504	rlxk	2048	
77	4155	rlxk	2048	
77	9478	rlxk	2048	
77	8423	rlxk	2048	
77	4560	rlxk	2048	
77	2216	rlxk	2048	
77	447	rlxk	2048	
77	1115	rlxk	2048	
107	8952	dxhn	974	
107	4936	dxhn	974	
107	8959	dxhn	974	
107	5128	dxhn	974	
107	5217	dxhn	974	
107	6463	dxhn	974	
113	4383	nbuf	171	
113	5159	nbuf	171	
113	8931	nbuf	171	
34	8677	asuz	4925	
34	6581	asuz	4925	
34	157	asuz	4925	
34	8200	asuz	4925	
34	7697	asuz	4925	
67	9078	atft	7705	
67	2219	atft	7705	
67	3499	atft	7705	
67	225	atft	7705	
67	2628	atft	7705	
67	9743	atft	7705	
134	3677	mjvf	7654	
134	99	mjvf	7654	
30	2483	esdq	3058	
95	2824	iugg	3043	
95	5238	iugg	3043	
95	6039	iugg	3043	
95	2484	iugg	3043	
9	6652	atzc	5640	
9	5453	atzc	5640	
9	5256	atzc	5640	
99	6372	ndja	6175	
99	3968	ndja	6175	
99	5324	ndja	6175	
99	4584	ndja	6175	
103	6426	tbfv	4951	
103	7891	tbfv	4951	
103	2274	tbfv	4951	
103	3908	tbfv	4951	
103	7042	tbfv	4951	
103	9497	tbfv	4951	
103	8053	tbfv	4951	
103	3158	tbfv	4951	
119	3254	dgfu	1144	
119	6431	dgfu	1144	
119	9831	dgfu	1144	
119	9837	dgfu	1144	
88	4223	ehvq	4703	
88	9389	ehvq	4703	
75	3290	lryv	4228	
75	4860	lryv	4228	
75	5031	lryv	4228	
75	3772	lryv	4228	
75	9011	lryv	4228	
75	3466	lryv	4228	
123	7994	obrt	5520	
123	1415	obrt	5520	
123	8583	obrt	5520	
123	9926	obrt	5520	
214	7531	xnyj	5163	
2	2110	vfbp	5807	
2	8090	vfbp	5807	
2	2135	vfbp	5807	
76	4253	hmnb	512	
76	492	hmnb	512	
76	1454	hmnb	512	
76	9917	hmnb	512	
76	2182	hmnb	512	
86	921	swuo	5210	
86	2543	swuo	5210	
68	368	xawu	6376	
68	6908	xawu	6376	
68	5005	xawu	6376	
68	2112	xawu	6376	
68	8816	xawu	6376	
43	9186	blqo	6237	
43	1212	blqo	6237	
43	8839	blqo	6237	
43	5131	blqo	6237	
43	6666	blqo	6237	
43	8329	blqo	6237	
43	7449	blqo	6237	
43	3112	blqo	6237	
43	6560	blqo	6237	
43	6301	blqo	6237	
43	2240	blqo	6237	
78	3661	zume	7167	
78	4728	zume	7167	
78	2974	zume	7167	
78	8062	zume	7167	
78	7148	zume	7167	
12	448	swau	7319	
12	798	swau	7319	
12	3253	swau	7319	
12	9938	swau	7319	
12	480	swau	7319	
12	9795	swau	7319	
12	7218	swau	7319	
136	2618	uzjc	6278	
136	3668	uzjc	6278	
144	7392	nptd	1854	
124	308	efuw	7448	
124	6632	efuw	7448	
153	3381	tfzr	5603	
29	4952	rqem	4884	
29	9813	rqem	4884	
29	889	rqem	4884	
29	4842	rqem	4884	
42	4168	fktb	721	
42	7011	fktb	721	
91	1208	rprm	6804	
91	8162	rprm	6804	
91	9149	rprm	6804	
91	8716	rprm	6804	
91	9915	rprm	6804	
60	2785	zape	5850	
60	8149	zape	5850	
60	9318	zape	5850	
60	5428	zape	5850	
60	8745	zape	5850	
60	9280	zape	5850	
60	1921	zape	5850	
73	2926	zckv	2450	
73	3403	zckv	2450	
73	3969	zckv	2450	
73	6618	zckv	2450	
73	6235	zckv	2450	
129	3782	wnxp	5714	
129	9165	wnxp	5714	
129	73	wnxp	5714	
129	8966	wnxp	5714	
16	3448	tder	5746	
16	4318	tder	5746	
16	4915	tder	5746	
16	5018	tder	5746	
16	8027	tder	5746	
133	7224	cvku	4272	
26	4901	vsqo	2750	
26	5736	vsqo	2750	
26	9528	vsqo	2750	
26	2536	vsqo	2750	
26	8466	vsqo	2750	
26	7703	vsqo	2750	
26	4779	vsqo	2750	
10	1468	ynkr	5862	
10	7928	ynkr	5862	
10	7161	ynkr	5862	
10	639	ynkr	5862	
10	845	ynkr	5862	
10	2909	ynkr	5862	
33	2180	jtbv	6681	
33	7444	jtbv	6681	
33	570	jtbv	6681	
182	2127	eygu	3589	
7	2783	cxer	619	
7	7176	cxer	619	
7	7987	cxer	619	
7	3469	cxer	619	
66	1565	utwb	5221	
66	8242	utwb	5221	
66	6427	utwb	5221	
66	708	utwb	5221	
54	3732	rckk	2434	
54	5368	rckk	2434	
54	3787	rckk	2434	
54	4516	rckk	2434	
54	1199	rckk	2434	
54	6447	rckk	2434	
49	3322	ftwn	2336	
49	8934	ftwn	2336	
49	1323	ftwn	2336	
49	5041	ftwn	2336	
49	4344	ftwn	2336	
49	1586	ftwn	2336	
106	6129	ouwv	1371	
106	4414	ouwv	1371	
79	2572	hhhd	6039	
79	1038	hhhd	6039	
79	6487	hhhd	6039	
79	8818	hhhd	6039	
79	1128	hhhd	6039	
79	4106	hhhd	6039	
64	2929	obov	1127	
64	6591	obov	1127	
64	6946	obov	1127	
64	2759	obov	1127	
64	5819	obov	1127	
162	9200	iypd	1335	
71	3767	qxnz	2535	
71	7899	qxnz	2535	
71	5799	qxnz	2535	
71	2710	qxnz	2535	
71	1904	qxnz	2535	
45	8136	jyms	2957	
45	7973	jyms	2957	
45	8184	jyms	2957	
142	4891	veue	1670	
23	5130	eblb	1132	
23	7370	eblb	1132	
23	2684	eblb	1132	
25	4911	jupw	6913	
25	8869	jupw	6913	
25	734	jupw	6913	
25	4729	jupw	6913	
25	1735	jupw	6913	
92	3734	ugsq	6168	
92	7504	ugsq	6168	
92	6352	ugsq	6168	
92	8009	ugsq	6168	
92	4620	ugsq	6168	
92	7545	ugsq	6168	
92	885	ugsq	6168	
120	2580	uqyn	5054	
120	7035	uqyn	5054	
20	6760	qvdd	4369	
115	5600	yitw	2746	
115	2581	yitw	2746	
115	908	yitw	2746	
84	4570	xeqk	2834	
84	5094	xeqk	2834	
84	1028	xeqk	2834	
84	9481	xeqk	2834	
84	3847	xeqk	2834	
165	2465	tvuo	3839	
138	8907	teku	7148	
138	762	teku	7148	
138	6659	teku	7148	
40	7734	hgei	6357	
40	8052	hgei	6357	
40	9416	hgei	6357	
177	8341	frnq	7581	
130	6703	jlsh	2496	
85	1361	esnu	694	
85	9106	esnu	694	
85	1692	esnu	694	
85	4166	esnu	694	
85	9722	esnu	694	
85	2844	esnu	694	
85	8947	esnu	694	
90	1794	cyxm	188	
90	8384	cyxm	188	
90	9268	cyxm	188	
159	7460	hrzs	6851	
31	72	oekp	4505	
31	7567	oekp	4505	
31	9513	oekp	4505	
31	9412	oekp	4505	
31	4494	oekp	4505	
151	8667	kdrc	5039	
39	8795	maur	7272	
39	5514	maur	7272	
39	4497	maur	7272	
39	5311	maur	7272	
39	4551	maur	7272	
39	5435	maur	7272	
39	2912	maur	7272	
39	7715	maur	7272	
57	5610	essb	7872	
57	9188	essb	7872	
57	530	essb	7872	
57	8943	essb	7872	
57	5104	essb	7872	
57	6775	essb	7872	
57	1100	essb	7872	
74	9060	wxfs	855	
74	5562	wxfs	855	
74	3011	wxfs	855	
74	9976	wxfs	855	
4	8994	wanj	2917	
125	3777	ctuz	5500	
125	8464	ctuz	5500	
125	4201	ctuz	5500	
117	1242	xucp	3437	
117	1523	xucp	3437	
69	1621	ooda	2143	
69	3780	ooda	2143	
69	8589	ooda	2143	
69	8877	ooda	2143	
69	3579	ooda	2143	
69	1853	ooda	2143	
69	944	ooda	2143	
69	5144	ooda	2143	
69	2641	ooda	2143	
6	1433	xloi	5918	
6	2746	xloi	5918	
6	9232	xloi	5918	
6	4585	xloi	5918	
6	5192	xloi	5918	
24	2430	eppp	4137	
24	6461	eppp	4137	
24	2250	eppp	4137	
24	3419	eppp	4137	
83	7728	olyt	478	
83	6347	olyt	478	
83	4151	olyt	478	
98	4946	nwpn	6761	
98	263	nwpn	6761	
98	850	nwpn	6761	
19	7640	urfi	4641	
19	8173	urfi	4641	
19	9329	urfi	4641	
19	7866	urfi	4641	
19	8833	urfi	4641	
19	1648	urfi	4641	
19	8013	urfi	4641	
47	6277	orzd	7475	
47	4154	orzd	7475	
47	9884	orzd	7475	
47	6120	orzd	7475	
47	7474	orzd	7475	
47	2441	orzd	7475	
47	3831	orzd	7475	
47	5632	orzd	7475	
111	8495	ityc	1932	
111	7512	ityc	1932	
111	3052	ityc	1932	
111	6391	ityc	1932	
111	9048	ityc	1932	
97	7008	isue	160	
3	3892	dpuj	1709	
3	6408	dpuj	1709	
3	7909	dpuj	1709	
3	1875	dpuj	1709	
3	2503	dpuj	1709	
3	3563	dpuj	1709	
140	5333	tgyy	252	
140	2539	tgyy	252	
5	9349	eusw	5752	
5	6343	eusw	5752	
5	7921	eusw	5752	
5	9713	eusw	5752	
5	1465	eusw	5752	
5	1203	eusw	5752	
94	8606	eoho	2754	
94	6479	eoho	2754	
21	4290	kghp	6419	
21	5929	kghp	6419	
21	2336	kghp	6419	
21	8134	kghp	6419	
21	6894	kghp	6419	
139	660	yeyj	6477	
81	5089	hvsc	393	
81	1345	hvsc	393	
81	9024	hvsc	393	
81	7811	hvsc	393	
81	3727	hvsc	393	
81	4337	hvsc	393	
81	5114	hvsc	393	
81	8875	hvsc	393	
108	3642	qqlu	1921	
13	9887	kfrr	5721	
13	5208	kfrr	5721	
13	6901	kfrr	5721	
13	5306	kfrr	5721	
116	6498	vinz	7166	
116	3310	vinz	7166	
